# REM-INV-4 LIVE grants — captured 2026-09-13T05:44:14.707Z
# [TABLES] grantee	schema	table	privilege  (rows=4133)
anon	public	saved_analytics_views	INSERT
anon	public	saved_analytics_views	REFERENCES
anon	public	saved_analytics_views	SELECT
anon	public	saved_analytics_views	TRIGGER
anon	public	saved_analytics_views	TRUNCATE
anon	public	saved_analytics_views	UPDATE
authenticated	public	saved_analytics_views	DELETE
authenticated	public	saved_analytics_views	INSERT
authenticated	public	saved_analytics_views	REFERENCES
authenticated	public	saved_analytics_views	SELECT
authenticated	public	saved_analytics_views	TRIGGER
authenticated	public	saved_analytics_views	TRUNCATE
authenticated	public	saved_analytics_views	UPDATE
postgres	public	saved_analytics_views	DELETE
postgres	public	saved_analytics_views	INSERT
postgres	public	saved_analytics_views	REFERENCES
postgres	public	saved_analytics_views	SELECT
postgres	public	saved_analytics_views	TRIGGER
postgres	public	saved_analytics_views	TRUNCATE
postgres	public	saved_analytics_views	UPDATE
service_role	public	saved_analytics_views	DELETE
service_role	public	saved_analytics_views	INSERT
service_role	public	saved_analytics_views	REFERENCES
service_role	public	saved_analytics_views	SELECT
service_role	public	saved_analytics_views	TRIGGER
service_role	public	saved_analytics_views	TRUNCATE
service_role	public	saved_analytics_views	UPDATE
anon	public	service_audit_log	DELETE
anon	public	service_audit_log	INSERT
anon	public	service_audit_log	REFERENCES
anon	public	service_audit_log	SELECT
anon	public	service_audit_log	TRIGGER
anon	public	service_audit_log	TRUNCATE
anon	public	service_audit_log	UPDATE
authenticated	public	service_audit_log	DELETE
authenticated	public	service_audit_log	INSERT
authenticated	public	service_audit_log	REFERENCES
authenticated	public	service_audit_log	SELECT
authenticated	public	service_audit_log	TRIGGER
authenticated	public	service_audit_log	TRUNCATE
authenticated	public	service_audit_log	UPDATE
postgres	public	service_audit_log	DELETE
postgres	public	service_audit_log	INSERT
postgres	public	service_audit_log	REFERENCES
postgres	public	service_audit_log	SELECT
postgres	public	service_audit_log	TRIGGER
postgres	public	service_audit_log	TRUNCATE
postgres	public	service_audit_log	UPDATE
service_role	public	service_audit_log	DELETE
service_role	public	service_audit_log	INSERT
service_role	public	service_audit_log	REFERENCES
service_role	public	service_audit_log	SELECT
service_role	public	service_audit_log	TRIGGER
service_role	public	service_audit_log	TRUNCATE
service_role	public	service_audit_log	UPDATE
anon	public	service_cost_distributions	DELETE
anon	public	service_cost_distributions	INSERT
anon	public	service_cost_distributions	REFERENCES
anon	public	service_cost_distributions	SELECT
anon	public	service_cost_distributions	TRIGGER
anon	public	service_cost_distributions	TRUNCATE
anon	public	service_cost_distributions	UPDATE
authenticated	public	service_cost_distributions	DELETE
authenticated	public	service_cost_distributions	INSERT
authenticated	public	service_cost_distributions	REFERENCES
authenticated	public	service_cost_distributions	SELECT
authenticated	public	service_cost_distributions	TRIGGER
authenticated	public	service_cost_distributions	TRUNCATE
authenticated	public	service_cost_distributions	UPDATE
postgres	public	service_cost_distributions	DELETE
postgres	public	service_cost_distributions	INSERT
postgres	public	service_cost_distributions	REFERENCES
postgres	public	service_cost_distributions	SELECT
postgres	public	service_cost_distributions	TRIGGER
postgres	public	service_cost_distributions	TRUNCATE
postgres	public	service_cost_distributions	UPDATE
service_role	public	service_cost_distributions	DELETE
service_role	public	service_cost_distributions	INSERT
service_role	public	service_cost_distributions	REFERENCES
service_role	public	service_cost_distributions	SELECT
service_role	public	service_cost_distributions	TRIGGER
service_role	public	service_cost_distributions	TRUNCATE
service_role	public	service_cost_distributions	UPDATE
anon	public	service_reception_links	DELETE
anon	public	service_reception_links	INSERT
anon	public	service_reception_links	REFERENCES
anon	public	service_reception_links	SELECT
anon	public	service_reception_links	TRIGGER
anon	public	service_reception_links	TRUNCATE
anon	public	service_reception_links	UPDATE
authenticated	public	service_reception_links	DELETE
authenticated	public	service_reception_links	INSERT
authenticated	public	service_reception_links	REFERENCES
authenticated	public	service_reception_links	SELECT
authenticated	public	service_reception_links	TRIGGER
authenticated	public	service_reception_links	TRUNCATE
authenticated	public	service_reception_links	UPDATE
postgres	public	service_reception_links	DELETE
postgres	public	service_reception_links	INSERT
postgres	public	service_reception_links	REFERENCES
postgres	public	service_reception_links	SELECT
postgres	public	service_reception_links	TRIGGER
postgres	public	service_reception_links	TRUNCATE
postgres	public	service_reception_links	UPDATE
service_role	public	service_reception_links	DELETE
service_role	public	service_reception_links	INSERT
service_role	public	service_reception_links	REFERENCES
service_role	public	service_reception_links	SELECT
service_role	public	service_reception_links	TRIGGER
service_role	public	service_reception_links	TRUNCATE
service_role	public	service_reception_links	UPDATE
anon	public	service_types	DELETE
anon	public	service_types	INSERT
anon	public	service_types	REFERENCES
anon	public	service_types	SELECT
anon	public	service_types	TRIGGER
anon	public	service_types	TRUNCATE
anon	public	service_types	UPDATE
authenticated	public	service_types	DELETE
authenticated	public	service_types	INSERT
authenticated	public	service_types	REFERENCES
authenticated	public	service_types	SELECT
authenticated	public	service_types	TRIGGER
authenticated	public	service_types	TRUNCATE
authenticated	public	service_types	UPDATE
postgres	public	service_types	DELETE
postgres	public	service_types	INSERT
postgres	public	service_types	REFERENCES
postgres	public	service_types	SELECT
postgres	public	service_types	TRIGGER
postgres	public	service_types	TRUNCATE
postgres	public	service_types	UPDATE
service_role	public	service_types	DELETE
service_role	public	service_types	INSERT
service_role	public	service_types	REFERENCES
service_role	public	service_types	SELECT
service_role	public	service_types	TRIGGER
service_role	public	service_types	TRUNCATE
service_role	public	service_types	UPDATE
authenticated	public	stock_movements	SELECT
costpro_snapshot_restorer	public	stock_movements	DELETE
costpro_snapshot_restorer	public	stock_movements	INSERT
costpro_snapshot_restorer	public	stock_movements	SELECT
costpro_snapshot_restorer	public	stock_movements	UPDATE
postgres	public	stock_movements	DELETE
postgres	public	stock_movements	INSERT
postgres	public	stock_movements	REFERENCES
postgres	public	stock_movements	SELECT
postgres	public	stock_movements	TRIGGER
postgres	public	stock_movements	TRUNCATE
postgres	public	stock_movements	UPDATE
service_role	public	stock_movements	DELETE
service_role	public	stock_movements	INSERT
service_role	public	stock_movements	REFERENCES
service_role	public	stock_movements	SELECT
service_role	public	stock_movements	TRIGGER
service_role	public	stock_movements	TRUNCATE
service_role	public	stock_movements	UPDATE
anon	public	store_cost_templates	DELETE
anon	public	store_cost_templates	INSERT
anon	public	store_cost_templates	REFERENCES
anon	public	store_cost_templates	SELECT
anon	public	store_cost_templates	TRIGGER
anon	public	store_cost_templates	TRUNCATE
anon	public	store_cost_templates	UPDATE
authenticated	public	store_cost_templates	DELETE
authenticated	public	store_cost_templates	INSERT
authenticated	public	store_cost_templates	REFERENCES
authenticated	public	store_cost_templates	SELECT
authenticated	public	store_cost_templates	TRIGGER
authenticated	public	store_cost_templates	TRUNCATE
authenticated	public	store_cost_templates	UPDATE
postgres	public	store_cost_templates	DELETE
postgres	public	store_cost_templates	INSERT
postgres	public	store_cost_templates	REFERENCES
postgres	public	store_cost_templates	SELECT
postgres	public	store_cost_templates	TRIGGER
postgres	public	store_cost_templates	TRUNCATE
postgres	public	store_cost_templates	UPDATE
service_role	public	store_cost_templates	DELETE
service_role	public	store_cost_templates	INSERT
service_role	public	store_cost_templates	REFERENCES
service_role	public	store_cost_templates	SELECT
service_role	public	store_cost_templates	TRIGGER
service_role	public	store_cost_templates	TRUNCATE
service_role	public	store_cost_templates	UPDATE
postgres	public	store_credit_ledger	DELETE
postgres	public	store_credit_ledger	INSERT
postgres	public	store_credit_ledger	REFERENCES
postgres	public	store_credit_ledger	SELECT
postgres	public	store_credit_ledger	TRIGGER
postgres	public	store_credit_ledger	TRUNCATE
postgres	public	store_credit_ledger	UPDATE
service_role	public	store_credit_ledger	DELETE
service_role	public	store_credit_ledger	INSERT
service_role	public	store_credit_ledger	REFERENCES
service_role	public	store_credit_ledger	SELECT
service_role	public	store_credit_ledger	TRIGGER
service_role	public	store_credit_ledger	TRUNCATE
service_role	public	store_credit_ledger	UPDATE
anon	public	store_exchange_rates	DELETE
anon	public	store_exchange_rates	INSERT
anon	public	store_exchange_rates	REFERENCES
anon	public	store_exchange_rates	SELECT
anon	public	store_exchange_rates	TRIGGER
anon	public	store_exchange_rates	TRUNCATE
anon	public	store_exchange_rates	UPDATE
authenticated	public	store_exchange_rates	DELETE
authenticated	public	store_exchange_rates	INSERT
authenticated	public	store_exchange_rates	REFERENCES
authenticated	public	store_exchange_rates	SELECT
authenticated	public	store_exchange_rates	TRIGGER
authenticated	public	store_exchange_rates	TRUNCATE
authenticated	public	store_exchange_rates	UPDATE
postgres	public	store_exchange_rates	DELETE
postgres	public	store_exchange_rates	INSERT
postgres	public	store_exchange_rates	REFERENCES
postgres	public	store_exchange_rates	SELECT
postgres	public	store_exchange_rates	TRIGGER
postgres	public	store_exchange_rates	TRUNCATE
postgres	public	store_exchange_rates	UPDATE
service_role	public	store_exchange_rates	DELETE
service_role	public	store_exchange_rates	INSERT
service_role	public	store_exchange_rates	REFERENCES
service_role	public	store_exchange_rates	SELECT
service_role	public	store_exchange_rates	TRIGGER
service_role	public	store_exchange_rates	TRUNCATE
service_role	public	store_exchange_rates	UPDATE
anon	public	store_notifications	DELETE
anon	public	store_notifications	INSERT
anon	public	store_notifications	REFERENCES
anon	public	store_notifications	SELECT
anon	public	store_notifications	TRIGGER
anon	public	store_notifications	TRUNCATE
anon	public	store_notifications	UPDATE
authenticated	public	store_notifications	DELETE
authenticated	public	store_notifications	INSERT
authenticated	public	store_notifications	REFERENCES
authenticated	public	store_notifications	SELECT
authenticated	public	store_notifications	TRIGGER
authenticated	public	store_notifications	TRUNCATE
authenticated	public	store_notifications	UPDATE
postgres	public	store_notifications	DELETE
postgres	public	store_notifications	INSERT
postgres	public	store_notifications	REFERENCES
postgres	public	store_notifications	SELECT
postgres	public	store_notifications	TRIGGER
postgres	public	store_notifications	TRUNCATE
postgres	public	store_notifications	UPDATE
service_role	public	store_notifications	DELETE
service_role	public	store_notifications	INSERT
service_role	public	store_notifications	REFERENCES
service_role	public	store_notifications	SELECT
service_role	public	store_notifications	TRIGGER
service_role	public	store_notifications	TRUNCATE
service_role	public	store_notifications	UPDATE
anon	public	store_reset_snapshots	DELETE
anon	public	store_reset_snapshots	INSERT
anon	public	store_reset_snapshots	REFERENCES
anon	public	store_reset_snapshots	SELECT
anon	public	store_reset_snapshots	TRIGGER
anon	public	store_reset_snapshots	TRUNCATE
anon	public	store_reset_snapshots	UPDATE
authenticated	public	store_reset_snapshots	DELETE
authenticated	public	store_reset_snapshots	INSERT
authenticated	public	store_reset_snapshots	REFERENCES
authenticated	public	store_reset_snapshots	SELECT
authenticated	public	store_reset_snapshots	TRIGGER
authenticated	public	store_reset_snapshots	TRUNCATE
authenticated	public	store_reset_snapshots	UPDATE
postgres	public	store_reset_snapshots	DELETE
postgres	public	store_reset_snapshots	INSERT
postgres	public	store_reset_snapshots	REFERENCES
postgres	public	store_reset_snapshots	SELECT
postgres	public	store_reset_snapshots	TRIGGER
postgres	public	store_reset_snapshots	TRUNCATE
postgres	public	store_reset_snapshots	UPDATE
service_role	public	store_reset_snapshots	DELETE
service_role	public	store_reset_snapshots	INSERT
service_role	public	store_reset_snapshots	REFERENCES
service_role	public	store_reset_snapshots	SELECT
service_role	public	store_reset_snapshots	TRIGGER
service_role	public	store_reset_snapshots	TRUNCATE
service_role	public	store_reset_snapshots	UPDATE
anon	public	stores	DELETE
anon	public	stores	INSERT
anon	public	stores	REFERENCES
anon	public	stores	SELECT
anon	public	stores	TRIGGER
anon	public	stores	TRUNCATE
anon	public	stores	UPDATE
authenticated	public	stores	DELETE
authenticated	public	stores	INSERT
authenticated	public	stores	REFERENCES
authenticated	public	stores	SELECT
authenticated	public	stores	TRIGGER
authenticated	public	stores	TRUNCATE
authenticated	public	stores	UPDATE
postgres	public	stores	DELETE
postgres	public	stores	INSERT
postgres	public	stores	REFERENCES
postgres	public	stores	SELECT
postgres	public	stores	TRIGGER
postgres	public	stores	TRUNCATE
postgres	public	stores	UPDATE
service_role	public	stores	DELETE
service_role	public	stores	INSERT
service_role	public	stores	REFERENCES
service_role	public	stores	SELECT
service_role	public	stores	TRIGGER
service_role	public	stores	TRUNCATE
service_role	public	stores	UPDATE
